Time,Tair_mean,Tfuel_mean,rhoAir_mean,rhoFuel_mean,nuAir_mean,nuFuel_mean,kAir_mean,kFuel_mean,Nern_max,ibar,Energy_t_mean,mean_curr,V
2352,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2353,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2354,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2355,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061115,5000,1092.406,5213.152,0.8789304
2356,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2357,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2358,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2359,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2360,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2361,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2362,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2363,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2364,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2365,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2366,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789304
2367,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789304
2368,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789304
2369,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2370,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2371,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2372,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2373,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789303
2374,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2375,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789303
2376,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789303
2377,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789303
2378,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2379,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789304
2380,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789304
2381,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2382,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2383,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2384,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2385,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061115,4999.999,1092.406,5213.151,0.8789304
2386,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,4999.999,1092.406,5213.151,0.8789304
2387,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061115,4999.999,1092.406,5213.15,0.8789304
2388,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2389,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2390,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2391,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531374,0.3185121,1.061115,4999.999,1092.406,5213.151,0.8789303
2392,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185122,1.061116,5000,1092.406,5213.151,0.8789303
2393,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061115,5000,1092.406,5213.151,0.8789303
2394,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2395,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.318512,1.061116,5000,1092.406,5213.152,0.8789303
2396,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789303
2397,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.152,0.8789304
2398,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2399,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2400,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2401,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2402,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2403,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2404,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2405,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2406,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2407,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2408,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2409,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2410,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2411,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061115,5000,1092.406,5213.151,0.8789304
2412,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2413,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061115,5000,1092.406,5213.152,0.8789304
2414,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2415,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2416,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2417,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2418,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2419,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2420,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2421,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789304
2422,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2423,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2424,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2425,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.149,0.8789303
2426,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2427,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2428,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789303
2429,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2430,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2431,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061115,5000,1092.406,5213.151,0.8789303
2432,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2433,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2434,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2435,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789303
2436,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2437,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2438,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789303
2439,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789303
2440,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789303
2441,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789303
2442,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.003,1092.406,5213.154,0.8789304
2443,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.002,1092.406,5213.154,0.8789304
2444,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.154,0.8789304
2445,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789304
2446,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789304
2447,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789305
2448,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789305
2449,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789305
2450,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789305
2451,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789305
2452,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.154,0.8789305
2453,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789306
2454,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789306
2455,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000.001,1092.406,5213.153,0.8789306
2456,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789306
2457,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789306
2458,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789305
2459,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789305
2460,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789305
2461,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.149,0.8789305
2462,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789305
2463,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789304
2464,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789304
2465,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789304
2466,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789304
2467,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.998,1092.406,5213.15,0.8789304
2468,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2469,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2470,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.151,0.8789303
2471,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2472,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2473,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2474,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2475,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2476,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2477,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789303
2478,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789303
2479,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789304
2480,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.002,1092.406,5213.153,0.8789304
2481,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2482,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2483,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531374,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2484,1090.801,1092.956,0.320841,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000,1092.406,5213.151,0.8789304
2485,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,4999.999,1092.406,5213.151,0.8789304
2486,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.318512,1.061116,4999.999,1092.406,5213.151,0.8789304
2487,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2488,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789304
2489,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,4999.999,1092.406,5213.15,0.8789303
2490,1090.801,1092.956,0.320841,0.0361015,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2491,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789303
2492,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2493,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2494,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531372,0.318512,1.061116,5000.001,1092.406,5213.152,0.8789304
2495,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2496,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2497,1090.801,1092.956,0.3208409,0.03610151,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000.001,1092.406,5213.152,0.8789304
2498,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2499,1090.801,1092.956,0.3208409,0.0361015,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
2500,1090.801,1092.956,0.320841,0.03610151,0.000142018,0.00083412,0.07531372,0.3185121,1.061116,5000,1092.406,5213.152,0.8789304
2501,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.318512,1.061116,5000,1092.406,5213.151,0.8789304
2502,1090.801,1092.956,0.3208409,0.03610152,0.000142018,0.00083412,0.07531373,0.3185121,1.061116,5000,1092.406,5213.151,0.8789304
